pid,age,current_working,marital,logfaminc,loginc,n_loginc,ownhome,num_marriage,married,birthyear,white,edu,fambus_ever,male,fid,mid,n_child,n_obs
2206021,29,1,1,11.302501,11.302501,,0,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,30,1,1,11.23891,11.23891,,0,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,31,1,1,11.472604,11.211388,,0,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,32,1,1,11.554691,11.195745,,0,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,33,1,1,11.393635,11.132909,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,34,1,1,11.628038,11.136631,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,35,1,1,11.872414,11.129522,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,36,1,1,12.006889,10.882959,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,37,1,1,11.982003,10.740735,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,38,1,1,12.048354,10.754279,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,39,1,1,12.086106,10.868877,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,40,1,1,12.288201,10.949539,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,41,1,1,12.240764,11.357097,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,42,1,1,12.205173,11.482467,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,43,1,1,12.589564,11.288626,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,44,1,1,12.127029,10.984614,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2206021,45,1,1,12.288436,11.027767,,,Actual number of marriages,1,1947,1,17,1,1,2206001,2206002,0,21
2209002,28,1,0,10.915555,10.914076,,,None,0,1965,1,17,1,1,2209001,,1,3
2209002,29,1,0,11.030396,11.027794,,,None,0,1965,1,17,1,1,2209001,,1,3
2209002,30,1,0,11.240354,11.229969,,,None,0,1965,1,17,1,1,2209001,,1,3
2210021,27,1,1,10.548767,10.453457,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,28,1,1,10.785552,10.763213,,,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,29,1,1,10.865136,10.609659,,,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,30,1,1,11.14545,10.868131,,,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,31,1,1,10.888563,10.741088,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,32,1,1,10.927592,10.516143,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,33,1,1,10.772393,10.532743,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,34,1,1,10.943699,10.646456,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,35,1,1,10.788458,10.608563,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,36,1,1,11.31917,10.492365,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,37,1,1,10.998623,10.382854,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,38,1,1,10.937242,10.181119,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,39,1,1,10.751232,9.0728006,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,40,0,1,10.640513,8.3993187,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,41,1,1,10.691125,9.8850689,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,42,1,1,11.404867,10.754279,,,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,43,1,1,11.513755,10.687389,,,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,44,1,1,11.649815,10.722496,,,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,45,1,1,11.500957,10.630934,,,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,46,1,1,11.529713,10.705937,,,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,47,1,1,11.498809,10.61608,,,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,48,1,1,11.524854,10.691945,,,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,49,1,1,11.718272,10.663124,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,50,1,1,11.117749,10.247727,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,51,1,1,11.77182,10.791379,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,52,1,1,10.806849,10.467803,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,53,1,1,10.896736,10.424066,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2210021,55,1,1,11.378322,10.660314,,0,Actual number of marriages,1,1943,1,16,1,1,2210001,2210902,1,28
2212003,27,1,0,9.9996624,9.9984846,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,28,1,0,10.354863,10.354464,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,29,1,0,10.378117,10.377545,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,31,1,0,10.429381,10.428512,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,33,1,0,10.504344,10.502818,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,35,1,0,10.549796,10.542487,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,37,1,0,10.584976,10.581952,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,39,1,0,10.596443,10.594418,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,41,1,0,10.575545,10.573872,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,43,1,0,10.574399,10.572598,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,45,1,0,10.499503,10.497505,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,47,1,0,10.501919,10.501225,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2212003,49,1,0,10.664177,10.663568,,0,None,0,1967,1,17,0,1,2212001,2212002,3,13
2219003,25,1,1,10.941854,10.941854,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,26,1,1,11.475366,11.452177,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,27,1,1,11.075443,11.075443,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,28,1,1,11.223162,11.223162,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,29,1,1,11.231092,11.2064,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,30,1,1,11.478872,11.451093,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,31,1,1,11.58412,11.377106,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,32,1,1,11.419494,11.375042,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,33,1,1,11.260456,11.221235,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,34,1,1,11.268622,11.060746,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,35,1,1,10.715417,10.017129,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,36,0,1,10.542971,10.542971,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,37,0,1,8.7283936,7.8739786,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,38,1,1,10.257133,10.005818,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,39,1,1,10.751286,10.323841,,0,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,40,1,1,10.540857,9.6498852,,,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,41,1,1,10.856843,10.170763,,,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,42,1,1,11.056588,10.564112,,,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,43,1,1,11.198447,10.33462,,,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,44,1,1,11.273554,10.815737,,,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219003,45,0,1,9.9928713,9.3916616,,,Actual number of marriages,1,1949,0,12,1,1,2219001,2219002,3,21
2219031,26,1,0,10.328428,10.328428,,0,None,0,1976,0,14,1,1,2219003,2219170,5,8
2219031,28,1,0,10.64328,10.64328,,0,None,0,1976,0,14,1,1,2219003,2219170,5,8
2219031,30,1,0,10.413913,10.413913,,0,None,0,1976,0,14,1,1,2219003,2219170,5,8
2219031,32,1,0,11.712596,11.712596,,0,None,0,1976,0,14,1,1,2219003,2219170,5,8
2219031,34,1,0,11.130199,11.130199,,0,None,0,1976,0,14,1,1,2219003,2219170,5,8
2219031,36,1,0,11.82123,11.735669,,0,None,0,1976,0,14,1,1,2219003,2219170,5,8
2219031,38,1,0,11.934985,11.815545,,0,None,0,1976,0,14,1,1,2219003,2219170,5,8
2219031,40,1,0,11.858641,11.719939,,0,None,0,1976,0,14,1,1,2219003,2219170,5,8
2222003,25,1,1,10.869568,10.453053,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,26,1,1,11.217564,10.836517,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,27,1,1,11.390487,10.399707,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,28,1,1,11.996299,11.483085,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,29,1,1,12.111369,11.784315,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,30,1,1,12.385875,11.613495,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,31,1,1,12.897418,12.683449,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,32,1,1,13.494092,13.071491,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,33,1,1,12.897002,12.454884,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,34,1,1,13.609752,13.19376,,,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,35,1,1,13.927781,13.658368,,,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,36,1,1,13.952798,13.622193,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,37,1,1,13.981359,13.689131,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,39,1,1,13.881808,13.689947,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,41,1,1,13.278503,12.535377,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,43,1,1,13.128225,12.827724,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,45,1,1,12.961264,12.67501,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,47,1,1,13.780593,12.939642,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,49,1,1,12.916387,12.492754,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,51,1,1,12.065825,11.433883,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,53,1,1,12.393538,11.510423,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2222003,55,1,1,12.389977,11.78524,,0,Actual number of marriages,1,1959,1,16,1,1,2222001,2222002,2,22
2224003,25,1,1,10.562952,10.340128,,0,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,26,1,1,11.252728,10.63369,,0,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,27,1,1,10.947749,10.736654,,0,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,28,1,1,11.00412,10.585248,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,29,1,1,11.199366,10.688074,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,30,1,1,11.320675,10.240274,,0,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,31,1,1,11.181039,10.401714,,0,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,32,1,1,11.436735,10.316087,,0,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,33,1,1,11.421108,10.093182,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,34,1,1,11.56997,10.820722,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,35,1,1,11.88006,11.31523,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,36,1,1,11.596972,11.262924,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,37,1,1,11.810872,11.301278,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,38,1,1,11.930517,11.500954,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,39,1,1,11.898497,11.444228,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,40,1,1,11.91445,11.470957,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,41,1,1,11.582457,11.520298,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,42,1,1,11.445428,11.438633,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,43,1,1,10.65554,10.611524,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,44,1,1,11.152628,10.566175,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,45,1,1,11.443447,10.453769,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,46,1,1,11.175358,10.381499,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,47,1,1,12.006512,11.656376,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,48,1,1,11.766591,8.8961773,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,49,1,1,12.081548,11.772233,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,50,1,1,11.824681,8.9680691,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,51,1,1,11.827262,11.340356,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,53,1,1,13.208411,12.686646,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224003,55,1,1,13.052979,12.430016,,,Actual number of marriages,1,1945,1,14,1,1,2224001,2224002,6,29
2224034,29,1,0,11.364193,11.043721,,0,Actual number of marriages,1,1971,1,15,1,1,2224005,2224170,2,7
2224034,31,1,1,10.188666,10.188666,,0,Actual number of marriages,1,1971,1,15,1,1,2224005,2224170,2,7
2224034,33,1,1,11.078598,11.078598,,0,Actual number of marriages,1,1971,1,15,1,1,2224005,2224170,2,7
2224034,35,1,1,10.637056,10.637056,,,Actual number of marriages,1,1971,1,15,1,1,2224005,2224170,2,7
2224034,37,1,1,11.567044,10.508623,,,Actual number of marriages,1,1971,1,15,1,1,2224005,2224170,2,7
2224034,39,1,1,11.96591,10.915089,,,Actual number of marriages,1,1971,1,15,1,1,2224005,2224170,2,7
2224034,41,1,1,11.832354,10.453053,,,Actual number of marriages,1,1971,1,15,1,1,2224005,2224170,2,7
2224037,26,1,0,10.340805,10.340805,,0,None,0,1980,1,14,1,1,2224003,2224174,3,3
2224037,28,1,0,10.796418,10.796305,,0,None,0,1980,1,14,1,1,2224003,2224174,3,3
2224037,30,1,0,10.752617,10.752569,,0,None,0,1980,1,14,1,1,2224003,2224174,3,3
2225003,25,1,1,11.592106,11.210739,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,26,1,1,11.436347,10.592252,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,27,1,1,11.427596,10.498096,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,28,1,1,11.605733,10.700434,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,29,1,1,11.449116,10.458821,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,30,1,1,11.70443,10.949715,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,31,1,1,11.523684,11.05564,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,32,1,1,11.420496,10.544743,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,33,1,1,11.772146,11.433864,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,34,1,1,11.526652,11.2064,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,35,1,1,11.404895,10.721892,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,36,1,1,11.535121,10.439981,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,37,1,1,11.184272,10.528044,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,38,1,1,11.206134,10.525676,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,39,1,1,11.667642,10.354464,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,40,1,1,11.14412,11.117212,,0,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,42,1,1,11.085356,11.042521,,0,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,44,1,1,10.72828,10.351729,,0,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225003,46,1,1,11.926497,10.790246,,,Actual number of marriages,1,1956,1,13,1,1,2225001,2225002,2,19
2225030,26,1,0,10.90583,10.612508,,0,Actual number of marriages,1,1978,1,17,1,1,2225003,2225170,3,7
2225030,28,1,1,11.036791,10.775576,,0,Actual number of marriages,1,1978,1,17,1,1,2225003,2225170,3,7
2225030,30,1,1,11.298457,10.924138,,0,Actual number of marriages,1,1978,1,17,1,1,2225003,2225170,3,7
2225030,32,1,1,11.174278,10.716638,,0,Actual number of marriages,1,1978,1,17,1,1,2225003,2225170,3,7
2225030,34,1,1,11.866763,11.654313,,0,Actual number of marriages,1,1978,1,17,1,1,2225003,2225170,3,7
2225030,36,1,1,11.914999,11.721726,,0,Actual number of marriages,1,1978,1,17,1,1,2225003,2225170,3,7
2225030,38,1,1,11.829209,11.736069,,,Actual number of marriages,1,1978,1,17,1,1,2225003,2225170,3,7
2229003,25,1,0,11.519166,10.898589,,0,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,26,1,1,11.33634,11.055799,,0,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,27,1,1,11.217114,11.206264,,0,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,28,1,1,11.506716,11.461105,,0,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,29,1,1,11.717986,11.616204,,0,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,30,1,1,11.848254,11.766016,,0,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,31,1,1,11.734364,11.601211,,0,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,32,0,1,11.689481,11.559427,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,33,1,1,11.788555,11.592106,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,34,1,1,11.63555,11.508918,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,35,1,1,11.736701,11.594045,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,36,1,1,11.788054,11.657025,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,37,1,1,11.637259,11.538398,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,38,1,1,11.579387,11.562858,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,39,0,1,11.633377,11.59032,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,40,1,1,10.929977,10.025974,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,41,1,1,11.673086,11.484465,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,42,1,1,11.961348,11.429543,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,43,1,1,11.803802,11.462053,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,44,1,1,11.859468,11.433232,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,45,1,1,11.757768,11.439907,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,46,1,1,12.012239,11.707696,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,47,1,1,12.073716,11.753243,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,48,1,1,11.911078,11.727472,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,50,1,1,12.117323,11.898188,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,52,1,1,12.212413,11.909888,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2229003,54,1,1,12.611255,12.35772,,,Actual number of marriages,0,1948,1,17,1,1,2229001,2229002,2,27
2232003,25,1,1,11.374804,9.3961554,,0,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,26,1,1,11.679795,10.362494,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,27,1,1,11.850711,10.833445,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,28,1,1,11.901121,11.387179,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,29,1,1,12.424854,12.324211,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,30,1,1,12.147214,12.134791,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,31,1,1,12.304578,12.260561,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,32,1,1,12.893335,12.803644,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,33,1,1,13.034406,12.862556,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,34,1,1,13.553145,13.448785,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,35,1,1,13.474948,13.413539,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,36,1,1,12.401187,12.256005,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,37,1,1,12.645555,12.354923,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,38,1,1,12.394915,12.316272,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,39,1,1,12.484568,12.070253,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,40,1,1,12.042348,11.611865,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,41,1,1,11.485842,10.691945,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,42,1,1,12.234628,11.605224,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,45,1,1,12.410685,11.845375,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,46,1,1,12.269653,11.71505,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2232003,48,1,1,10.952983,10.660314,,,Actual number of marriages,0,1950,1,16,1,1,2232900,2232001,2,21
2237003,25,1,0,10.508241,10.350734,,0,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,26,1,0,10.853826,10.663546,,0,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,27,1,0,12.093532,11.641451,,0,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,28,1,1,12.115026,11.677224,,0,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,29,1,1,11.772383,11.079086,,0,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,30,1,1,11.819045,11.229969,,0,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,31,1,1,11.967752,11.376074,,0,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,33,1,1,12.168215,11.675044,,,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,35,1,1,12.372857,11.842229,,,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,37,1,1,11.955962,11.846894,,,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,39,1,1,12.081965,11.950793,,,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,41,1,1,12.346986,12.217507,,,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,43,1,1,12.424051,12.310432,,,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,45,1,1,12.540793,12.441145,,,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,47,1,1,12.440097,12.327184,,,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,49,1,1,12.453858,12.342655,,,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2237003,51,0,1,12.520884,12.429216,,,Actual number of marriages,1,1965,1,17,1,1,2237001,2237002,3,17
2238003,27,1,0,11.038834,9.9570284,,,Actual number of marriages,1,1960,1,17,0,1,2238001,2238002,4,19
2238003,28,1,0,11.422454,10.873888,,,Actual number of marriages,1,1960,1,17,0,1,2238001,2238002,4,19
2238003,29,1,0,11.287035,10.866281,,,Actual number of marriages,1,1960,1,17,0,1,2238001,2238002,4,19
2238003,30,1,0,11.511124,11.468764,,,Actual number of marriages,1,1960,1,17,0,1,2238001,2238002,4,19
2238003,31,1,0,12.05538,12.053659,,,Actual number of marriages,1,1960,1,17,0,1,2238001,2238002,4,19
2238003,32,1,0,12.23174,12.23174,,,Actual number of marriages,1,1960,1,17,0,1,2238001,2238002,4,19
2238003,33,1,0,12.227643,12.224339,,,Actual number of marriages,1,1960,1,17,0,1,2238001,2238002,4,19
